date,station,tree_total,tree_level,top_tree_species,weed_total,weed_level,top_weed_species,grass_total,grass_level,top_grass_species,mold_total,mold_level,top_mold_species,weather_notes
2009-06-05,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,Pine Family with air bladders,0.0,Not Present,,10.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-06-06,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Walnut, Butternut",0.0,Not Present,,9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-06-07,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Walnut, Butternut",0.0,Not Present,,22.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-08,"Oregon Allergy Associates, Eugene,  Oregon ",8.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Walnut, Butternut",0.0,Not Present,,16.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-06-09,"Oregon Allergy Associates, Eugene,  Oregon ",16.0,Medium,Pine Family with air bladders; Alder,4.0,Low,"Sheep Sorrel, Dock; Plantain",690.0,Very High,"Grass Family, all types",0.0,Not Present,,
2009-06-10,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,All identified tree pollen not counted elsewhere; Pine Family with air bladders; Oak,7.0,Low,"Sheep Sorrel, Dock; Plantain",52.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-11,"Oregon Allergy Associates, Eugene,  Oregon ",13.0,Low,"Pine Family with air bladders; Juniper family, Cedar; All identified tree pollen not counted elsewhere",2.0,Low,Plantain,37.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-12,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,"Juniper family, Cedar; Pine Family with air bladders; All identified tree pollen not counted elsewhere",0.0,Not Present,,395.0,Very High,"Grass Family, all types",0.0,Not Present,,
2009-06-13,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,420.0,Very High,"Grass Family, all types",0.0,Not Present,,
2009-06-14,"Oregon Allergy Associates, Eugene,  Oregon ",11.0,Low,"Juniper family, Cedar; Pine Family with air bladders; All identified tree pollen not counted elsewhere",0.0,Not Present,,51.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-15,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,"All identified tree pollen not counted elsewhere; Juniper family, Cedar; Pine Family with air bladders",7.0,Low,"Plantain; Aster, Cocklebur, etc.",183.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-16,"Oregon Allergy Associates, Eugene,  Oregon ",9.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",3.0,Low,Plantain,366.0,Very High,"Grass Family, all types",0.0,Not Present,,
2009-06-17,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",2.0,Low,Plantain,222.0,Very High,"Grass Family, all types",0.0,Not Present,,
2009-06-18,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Oak,4.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",151.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-19,"Oregon Allergy Associates, Eugene,  Oregon ",16.0,Medium,"All identified tree pollen not counted elsewhere; Juniper family, Cedar",5.0,Low,"Sheep Sorrel, Dock; Plantain",79.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-20,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",3.0,Low,Plantain,30.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-21,"Oregon Allergy Associates, Eugene,  Oregon ",8.0,Low,"Juniper family, Cedar",2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",31.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-22,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,"Juniper family, Cedar; Pine Family with air bladders",0.0,Not Present,,29.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-23,"Oregon Allergy Associates, Eugene,  Oregon ",9.0,Low,"Juniper family, Cedar; Pine Family with air bladders; Alder",0.0,Not Present,,254.0,Very High,"Grass Family, all types",0.0,Not Present,,
2009-06-24,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,5.0,Low,"Plantain; Sheep Sorrel, Dock",237.0,Very High,"Grass Family, all types",0.0,Not Present,,
2009-06-25,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar",2.0,Low,"Sheep Sorrel, Dock",106.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-26,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,All identified tree pollen not counted elsewhere,3.0,Low,Plantain,70.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-27,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",7.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",112.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-28,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",0.0,Not Present,,123.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-29,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,"Alder; Pine Family with air bladders; Juniper family, Cedar",4.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",132.0,High,"Grass Family, all types",0.0,Not Present,,
2009-06-30,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,"Alder; Pine Family with air bladders; Juniper family, Cedar",4.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",132.0,High,"Grass Family, all types",0.0,Not Present,,
2009-07-01,"Oregon Allergy Associates, Eugene,  Oregon ",8.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",0.0,Not Present,,117.0,High,"Grass Family, all types",0.0,Not Present,,
2009-07-02,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Pine Family with air bladders; Juniper family, Cedar",9.0,Low,Plantain,121.0,High,"Grass Family, all types",0.0,Not Present,,
2009-07-03,"Oregon Allergy Associates, Eugene,  Oregon ",17.0,Medium,Pine Family with air bladders; All identified tree pollen not counted elsewhere,18.0,Medium,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle; Plantain; All identified weed pollen not counted elsewhere",44.0,High,"Grass Family, all types",0.0,Not Present,,
2009-07-04,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",2.0,Low,Plantain,28.0,High,"Grass Family, all types",0.0,Not Present,,
2009-07-05,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,62.0,High,"Grass Family, all types",0.0,Not Present,,
2009-07-06,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,9.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle; All identified weed pollen not counted elsewhere",31.0,High,"Grass Family, all types",0.0,Not Present,,
2009-07-07,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,"Juniper family, Cedar; Pine Family with air bladders; All identified tree pollen not counted elsewhere",2.0,Low,Plantain,9.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-08,"Oregon Allergy Associates, Eugene,  Oregon ",1.0,Low,Pine Family with air bladders,1.0,Low,Plantain,1.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-07-09,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-10,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,"Pine Family with air bladders; Juniper family, Cedar",5.0,Low,Plantain,17.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-11,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",3.0,Low,Plantain,20.0,High,"Grass Family, all types",0.0,Not Present,,
2009-07-12,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",2.0,Low,Plantain,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-07-13,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-07-14,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,Pine Family with air bladders; All identified tree pollen not counted elsewhere,3.0,Low,Plantain,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-15,"Oregon Allergy Associates, Eugene,  Oregon ",10.0,Low,"Juniper family, Cedar",0.0,Not Present,,13.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-16,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",3.0,Low,Plantain,6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-17,"Oregon Allergy Associates, Eugene,  Oregon ",13.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",0.0,Not Present,,16.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-18,"Oregon Allergy Associates, Eugene,  Oregon ",7.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",3.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2009-07-19,"Oregon Allergy Associates, Eugene,  Oregon ",8.0,Low,"Juniper family, Cedar; All identified tree pollen not counted elsewhere",3.0,Low,Plantain,11.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-20,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,Plantain,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-21,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",5.0,Low,Plantain,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-22,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar",0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-23,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar",0.0,Not Present,,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-24,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar",3.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",6.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-07-25,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"Juniper family, Cedar; Birch",0.0,Not Present,,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-07-26,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-07-27,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",2.0,Low,Plantain,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-07-28,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",3.0,Low,Plantain,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-07-29,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,"All identified tree pollen not counted elsewhere; Juniper family, Cedar",2.0,Low,Plantain,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-07-30,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,3.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2009-07-31,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,5.0,Low,Plantain,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-08-01,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,3.0,Low,Plantain,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-08-02,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",6.0,Low,Plantain,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-08-03,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,3.0,Low,Plantain,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-08-04,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",8.0,Low,Plantain,5.0,Medium,"Grass Family, all types",0.0,Not Present,,
2009-08-05,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,6.0,Low,Plantain,3.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-08-06,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,Pine Family with air bladders,2.0,Low,Plantain,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-08-07,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-08-08,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-08-09,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",2.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-08-10,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-08-11,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-08-12,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-08-13,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-08-14,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",2.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2009-08-18,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,"Juniper family, Cedar",4.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",0.0,Not Present,,0.0,Not Present,,
2009-08-19,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-08-20,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-08-21,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,3.0,Low,Plantain,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-08-23,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-08-24,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",3.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-08-25,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2009-08-26,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2009-08-27,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",0.0,Not Present,,0.0,Not Present,,
2009-08-28,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",2.0,Low,"Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",0.0,Not Present,,0.0,Not Present,,
2009-09-01,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,7.0,Low,"Sage, Wormwood; Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",0.0,Not Present,,0.0,Not Present,,
2009-09-02,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-09-03,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-09-04,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",4.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",0.0,Not Present,,0.0,Not Present,,
2009-09-11,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",2.0,Low,Plantain,0.0,Not Present,,0.0,Not Present,,
2009-09-15,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-09-16,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-09-17,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,5.0,Low,All identified weed pollen not counted elsewhere,0.0,Not Present,,0.0,Not Present,,
2009-09-18,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,"Pine Family with air bladders; Juniper family, Cedar",15.0,Medium,All identified weed pollen not counted elsewhere,0.0,Not Present,,0.0,Not Present,,
2009-09-22,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",4.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle",0.0,Not Present,,0.0,Not Present,,
2009-09-24,"Oregon Allergy Associates, Eugene,  Oregon ",4.0,Low,"Pine Family with air bladders; Juniper family, Cedar",0.0,Not Present,,2.0,Low,"Grass Family, all types",0.0,Not Present,,
2009-09-28,"Oregon Allergy Associates, Eugene,  Oregon ",3.0,Low,Pine Family with air bladders,6.0,Low,"Plantain; Goosefoot, Lamb's Quarters, Pigweed, Amaranth, Saltbush, Russian Thistle; All identified weed pollen not counted elsewhere",0.0,Not Present,,0.0,Not Present,,
2009-09-30,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-10-01,"Oregon Allergy Associates, Eugene,  Oregon ",6.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Birch",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-10-02,"Oregon Allergy Associates, Eugene,  Oregon ",5.0,Low,Pine Family with air bladders; Birch,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-10-06,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,5.0,Low,"Sage, Wormwood",0.0,Not Present,,0.0,Not Present,,
2009-10-13,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-10-20,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,Pine Family with air bladders,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-10-27,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-11-13,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-11-17,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-11-24,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-12-01,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-12-21,"Oregon Allergy Associates, Eugene,  Oregon ",2.0,Low,"Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-12-22,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-12-29,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2009-12-30,"Oregon Allergy Associates, Eugene,  Oregon ",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2010-01-05,"Oregon Allergy Associates, Eugene,  Oregon ",20.0,Medium,"Juniper family, Cedar; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2010-01-06,"Oregon Allergy Associates, Eugene,  Oregon ",9.0,Low,"Pine Family with air bladders; Juniper family, Cedar; Hazelnut",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2010-01-08,"Oregon Allergy Associates, Eugene,  Oregon ",71.0,Medium,"Hazelnut; Alder; Juniper family, Cedar",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2010-01-12,"Oregon Allergy Associates, Eugene,  Oregon ",11.0,Low,Alder; Hazelnut,0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
2010-01-14,"Oregon Allergy Associates, Eugene,  Oregon ",57.0,Medium,"Juniper family, Cedar; Hazelnut; Alder",0.0,Not Present,,0.0,Not Present,,0.0,Not Present,,
